t,V,Q
3.91E-04,-0.44102,-1.59E-05
3.91E-04,-0.43731,-1.59E-05
3.91E-04,-0.43275,-1.59E-05
3.91E-04,-0.42782,-1.59E-05
3.92E-04,-0.42294,-1.59E-05
3.92E-04,-0.41971,-1.58E-05
3.92E-04,-0.41517,-1.58E-05
3.92E-04,-0.41399,-1.58E-05
3.92E-04,-0.41063,-1.58E-05
3.92E-04,-0.40629,-1.58E-05
3.92E-04,-0.40394,-1.57E-05
3.92E-04,-0.40053,-1.57E-05
3.92E-04,-0.39317,-1.57E-05
3.92E-04,-0.39157,-1.57E-05
3.92E-04,-0.3871,-1.57E-05
3.92E-04,-0.38578,-1.57E-05
3.92E-04,-0.37795,-1.56E-05
3.92E-04,-0.3762,-1.56E-05
3.93E-04,-0.37257,-1.56E-05
3.93E-04,-0.36804,-1.56E-05
3.93E-04,-0.36491,-1.56E-05
3.93E-04,-0.36178,-1.55E-05
3.93E-04,-0.35846,-1.55E-05
3.93E-04,-0.35622,-1.55E-05
3.93E-04,-0.35127,-1.55E-05
3.93E-04,-0.34688,-1.55E-05
3.93E-04,-0.34108,-1.54E-05
3.93E-04,-0.33823,-1.54E-05
3.93E-04,-0.33441,-1.54E-05
3.93E-04,-0.3316,-1.54E-05
3.93E-04,-0.32869,-1.54E-05
3.94E-04,-0.3219,-1.53E-05
3.94E-04,-0.32049,-1.53E-05
3.94E-04,-0.31701,-1.53E-05
3.94E-04,-0.31331,-1.53E-05
3.94E-04,-0.30912,-1.53E-05
3.94E-04,-0.3049,-1.52E-05
3.94E-04,-0.30046,-1.52E-05
3.94E-04,-0.29859,-1.52E-05
3.94E-04,-0.29545,-1.52E-05
3.94E-04,-0.29014,-1.52E-05
3.94E-04,-0.28748,-1.51E-05
3.94E-04,-0.2837,-1.51E-05
3.94E-04,-0.27882,-1.51E-05
3.95E-04,-0.27551,-1.51E-05
3.95E-04,-0.27181,-1.51E-05
3.95E-04,-0.26861,-1.50E-05
3.95E-04,-0.26598,-1.50E-05
3.95E-04,-0.26002,-1.50E-05
3.95E-04,-0.25663,-1.50E-05
3.95E-04,-0.25398,-1.50E-05
3.95E-04,-0.24973,-1.49E-05
3.95E-04,-0.24544,-1.49E-05
3.95E-04,-0.24154,-1.49E-05
3.95E-04,-0.23755,-1.49E-05
3.95E-04,-0.23452,-1.48E-05
3.95E-04,-0.22993,-1.48E-05
3.95E-04,-0.22501,-1.48E-05
3.96E-04,-0.2237,-1.48E-05
3.96E-04,-0.21902,-1.48E-05
3.96E-04,-0.21448,-1.47E-05
3.96E-04,-0.21164,-1.47E-05
3.96E-04,-0.20868,-1.47E-05
3.96E-04,-0.2025,-1.47E-05
3.96E-04,-0.1997,-1.47E-05
3.96E-04,-0.19703,-1.46E-05
3.96E-04,-0.19246,-1.46E-05
3.96E-04,-0.18934,-1.46E-05
3.96E-04,-0.18448,-1.46E-05
3.96E-04,-0.18321,-1.46E-05
3.96E-04,-0.17844,-1.45E-05
3.97E-04,-0.17551,-1.45E-05
3.97E-04,-0.16927,-1.45E-05
3.97E-04,-0.16609,-1.45E-05
3.97E-04,-0.16202,-1.45E-05
3.97E-04,-0.16108,-1.44E-05
3.97E-04,-0.15622,-1.44E-05
3.97E-04,-0.15224,-1.44E-05
3.97E-04,-0.1496,-1.44E-05
3.97E-04,-0.14713,-1.44E-05
3.97E-04,-0.14153,-1.43E-05
3.97E-04,-0.13755,-1.43E-05
3.97E-04,-0.1338,-1.43E-05
3.97E-04,-0.1311,-1.43E-05
3.98E-04,-0.12664,-1.43E-05
3.98E-04,-0.12129,-1.42E-05
3.98E-04,-0.11804,-1.42E-05
3.98E-04,-0.11457,-1.42E-05
3.98E-04,-0.11067,-1.42E-05
3.98E-04,-0.10649,-1.42E-05
3.98E-04,-0.10249,-1.41E-05
3.98E-04,-0.10102,-1.41E-05
3.98E-04,-0.09567,-1.41E-05
3.98E-04,-0.09303,-1.41E-05
3.98E-04,-0.08927,-1.41E-05
3.98E-04,-0.08633,-1.40E-05
3.98E-04,-0.0803,-1.40E-05
3.98E-04,-0.0771,-1.40E-05
3.99E-04,-0.07224,-1.40E-05
3.99E-04,-0.06958,-1.40E-05
3.99E-04,-0.06591,-1.39E-05
3.99E-04,-0.06289,-1.39E-05
3.99E-04,-0.05717,-1.39E-05
3.99E-04,-0.05374,-1.39E-05
3.99E-04,-0.05032,-1.38E-05
3.99E-04,-0.04646,-1.38E-05
3.99E-04,-0.0412,-1.38E-05
3.99E-04,-0.03855,-1.38E-05
3.99E-04,-0.0338,-1.38E-05
3.99E-04,-0.03117,-1.37E-05
3.99E-04,-0.02868,-1.37E-05
4.00E-04,-0.02424,-1.37E-05
4.00E-04,-0.01958,-1.37E-05
4.00E-04,-0.0175,-1.37E-05
4.00E-04,-0.01045,-1.36E-05
4.00E-04,-0.00944,-1.36E-05
4.00E-04,-0.00458,-1.36E-05
4.00E-04,-1.43E-04,-1.36E-05
4.00E-04,0.0051,-1.36E-05
4.00E-04,0.00637,-1.35E-05
4.00E-04,0.01115,-1.35E-05
4.00E-04,0.01485,-1.35E-05
4.00E-04,0.02067,-1.35E-05
4.00E-04,0.02273,-1.35E-05
4.01E-04,0.02633,-1.34E-05
4.01E-04,0.03168,-1.34E-05
4.01E-04,0.03231,-1.34E-05
4.01E-04,0.03763,-1.34E-05
4.01E-04,0.04278,-1.34E-05
4.01E-04,0.04484,-1.33E-05
4.01E-04,0.04775,-1.33E-05
4.01E-04,0.05205,-1.33E-05
4.01E-04,0.05757,-1.33E-05
4.01E-04,0.06069,-1.32E-05
4.01E-04,0.06084,-1.32E-05
4.01E-04,0.06808,-1.32E-05
4.01E-04,0.07104,-1.32E-05
4.02E-04,0.07658,-1.32E-05
4.02E-04,0.08008,-1.31E-05
4.02E-04,0.08185,-1.31E-05
4.02E-04,0.0842,-1.31E-05
4.02E-04,0.09147,-1.31E-05
4.02E-04,0.09525,-1.31E-05
4.02E-04,0.09846,-1.30E-05
4.02E-04,0.10065,-1.30E-05
4.02E-04,0.10531,-1.30E-05
4.02E-04,0.10745,-1.30E-05
4.02E-04,0.11144,-1.30E-05
4.02E-04,0.11611,-1.29E-05
4.02E-04,0.12089,-1.29E-05
4.02E-04,0.12254,-1.29E-05
4.03E-04,0.12693,-1.29E-05
4.03E-04,0.13264,-1.28E-05
4.03E-04,0.13614,-1.28E-05
4.03E-04,0.13955,-1.28E-05
4.03E-04,0.1425,-1.28E-05
4.03E-04,0.14601,-1.28E-05
4.03E-04,0.14807,-1.27E-05
4.03E-04,0.15407,-1.27E-05
4.03E-04,0.15768,-1.27E-05
4.03E-04,0.16118,-1.27E-05
4.03E-04,0.16577,-1.27E-05
4.03E-04,0.16994,-1.26E-05
4.03E-04,0.17257,-1.26E-05
4.04E-04,0.1755,-1.26E-05
4.04E-04,0.18106,-1.26E-05
4.04E-04,0.18493,-1.26E-05
4.04E-04,0.18736,-1.25E-05
4.04E-04,0.19134,-1.25E-05
4.04E-04,0.19553,-1.25E-05
4.04E-04,0.19895,-1.25E-05
4.04E-04,0.20255,-1.25E-05
4.04E-04,0.20711,-1.24E-05
4.04E-04,0.21092,-1.24E-05
4.04E-04,0.21366,-1.24E-05
4.04E-04,0.21678,-1.24E-05
4.04E-04,0.2222,-1.23E-05
4.05E-04,0.22544,-1.23E-05
4.05E-04,0.22701,-1.23E-05
4.05E-04,0.2337,-1.23E-05
4.05E-04,0.23583,-1.23E-05
4.05E-04,0.23967,-1.22E-05
4.05E-04,0.24203,-1.22E-05
4.05E-04,0.24696,-1.22E-05
4.05E-04,0.25174,-1.22E-05
4.05E-04,0.25418,-1.22E-05
4.05E-04,0.25779,-1.21E-05
4.05E-04,0.26251,-1.21E-05
4.05E-04,0.26547,-1.21E-05
4.05E-04,0.27223,-1.21E-05
4.05E-04,0.27507,-1.20E-05
4.06E-04,0.27598,-1.20E-05
4.06E-04,0.28124,-1.20E-05
4.06E-04,0.28463,-1.20E-05
4.06E-04,0.28926,-1.20E-05
4.06E-04,0.29173,-1.19E-05
4.06E-04,0.29504,-1.19E-05
4.06E-04,0.29953,-1.19E-05
4.06E-04,0.30417,-1.19E-05
4.06E-04,0.30691,-1.18E-05
4.06E-04,0.31071,-1.18E-05
4.06E-04,0.31353,-1.18E-05
4.06E-04,0.31732,-1.18E-05
4.06E-04,0.32133,-1.18E-05
4.07E-04,0.32551,-1.17E-05
4.07E-04,0.3274,-1.17E-05
4.07E-04,0.33272,-1.17E-05
4.07E-04,0.33651,-1.17E-05
4.07E-04,0.33868,-1.16E-05
4.07E-04,0.34266,-1.16E-05
4.07E-04,0.34589,-1.16E-05
4.07E-04,0.35064,-1.16E-05
4.07E-04,0.35483,-1.16E-05
4.07E-04,0.35844,-1.15E-05
4.07E-04,0.36195,-1.15E-05
4.07E-04,0.36478,-1.15E-05
4.07E-04,0.36927,-1.15E-05
4.08E-04,0.37409,-1.14E-05
4.08E-04,0.37812,-1.14E-05
4.08E-04,0.38065,-1.14E-05
4.08E-04,0.3855,-1.14E-05
4.08E-04,0.38783,-1.13E-05
4.08E-04,0.39118,-1.13E-05
4.08E-04,0.39554,-1.13E-05
4.08E-04,0.40176,-1.13E-05
4.08E-04,0.40417,-1.12E-05
4.08E-04,0.40724,-1.12E-05
4.08E-04,0.41101,-1.12E-05
4.08E-04,0.41317,-1.12E-05
4.08E-04,0.4188,-1.11E-05
4.08E-04,0.42222,-1.11E-05
4.09E-04,0.42512,-1.11E-05
4.09E-04,0.42951,-1.11E-05
4.09E-04,0.43132,-1.10E-05
4.09E-04,0.4373,-1.10E-05
4.09E-04,0.43944,-1.10E-05
4.09E-04,0.44535,-1.10E-05
4.09E-04,0.44772,-1.09E-05
4.09E-04,0.452,-1.09E-05
4.09E-04,0.45552,-1.09E-05
4.09E-04,0.45718,-1.09E-05
4.09E-04,0.46206,-1.08E-05
4.09E-04,0.4672,-1.08E-05
4.09E-04,0.46935,-1.08E-05
4.10E-04,0.47449,-1.08E-05
4.10E-04,0.47559,-1.08E-05
4.10E-04,0.48026,-1.07E-05
4.10E-04,0.48578,-1.07E-05
4.10E-04,0.48874,-1.07E-05
4.10E-04,0.49418,-1.06E-05
4.10E-04,0.49767,-1.06E-05
4.10E-04,0.50194,-1.06E-05
4.10E-04,0.50322,-1.06E-05
4.10E-04,0.50761,-1.05E-05
4.10E-04,0.51045,-1.05E-05
4.10E-04,0.51517,-1.05E-05
4.10E-04,0.51736,-1.04E-05
4.11E-04,0.52307,-1.04E-05
4.11E-04,0.5286,-1.04E-05
4.11E-04,0.53038,-1.04E-05
4.11E-04,0.53402,-1.03E-05
4.11E-04,0.53827,-1.03E-05
4.11E-04,0.54137,-1.03E-05
4.11E-04,0.54393,-1.03E-05
4.11E-04,0.54945,-1.02E-05
4.11E-04,0.55306,-1.02E-05
4.11E-04,0.55579,-1.02E-05
4.11E-04,0.5617,-1.01E-05
4.11E-04,0.56311,-1.01E-05
4.11E-04,0.56756,-1.01E-05
4.11E-04,0.57154,-1.00E-05
4.12E-04,0.57621,-1.00E-05
4.12E-04,0.57924,-9.99E-06
4.12E-04,0.5812,-9.96E-06
4.12E-04,0.5876,-9.93E-06
4.12E-04,0.59027,-9.90E-06
4.12E-04,0.59288,-9.87E-06
4.12E-04,0.59755,-9.84E-06
4.12E-04,0.60213,-9.81E-06
4.12E-04,0.60409,-9.78E-06
4.12E-04,0.60972,-9.75E-06
4.12E-04,0.614,-9.72E-06
4.12E-04,0.61585,-9.69E-06
4.12E-04,0.61956,-9.66E-06
4.13E-04,0.62366,-9.62E-06
4.13E-04,0.62986,-9.59E-06
4.13E-04,0.63163,-9.56E-06
4.13E-04,0.63443,-9.52E-06
4.13E-04,0.64191,-9.49E-06
4.13E-04,0.6434,-9.46E-06
4.13E-04,0.64584,-9.43E-06
4.13E-04,0.64932,-9.39E-06
4.13E-04,0.65475,-9.36E-06
4.13E-04,0.65838,-9.33E-06
4.13E-04,0.66266,-9.29E-06
4.13E-04,0.66579,-9.26E-06
4.13E-04,0.66956,-9.23E-06
4.14E-04,0.67396,-9.19E-06
4.14E-04,0.67716,-9.16E-06
4.14E-04,0.68116,-9.12E-06
4.14E-04,0.68326,-9.09E-06
4.14E-04,0.68868,-9.05E-06
4.14E-04,0.69274,-9.02E-06
4.14E-04,0.69529,-8.98E-06
4.14E-04,0.6996,-8.94E-06
4.14E-04,0.70416,-8.91E-06
4.14E-04,0.70928,-8.87E-06
4.14E-04,0.7125,-8.83E-06
4.14E-04,0.71667,-8.80E-06
4.14E-04,0.72033,-8.76E-06
4.14E-04,0.72213,-8.72E-06
4.15E-04,0.72679,-8.68E-06
4.15E-04,0.73042,-8.64E-06
4.15E-04,0.73382,-8.60E-06
4.15E-04,0.73655,-8.56E-06
4.15E-04,0.74143,-8.53E-06
4.15E-04,0.74492,-8.49E-06
4.15E-04,0.74948,-8.45E-06
4.15E-04,0.75174,-8.41E-06
4.15E-04,0.75612,-8.37E-06
4.15E-04,0.75875,-8.33E-06
4.15E-04,0.76496,-8.29E-06
4.15E-04,0.76742,-8.25E-06
4.15E-04,0.77023,-8.21E-06
4.16E-04,0.77144,-8.17E-06
4.16E-04,0.77804,-8.13E-06
4.16E-04,0.78162,-8.08E-06
4.16E-04,0.7863,-8.04E-06
4.16E-04,0.7896,-8.00E-06
4.16E-04,0.79399,-7.95E-06
4.16E-04,0.79778,-7.91E-06
4.16E-04,0.80036,-7.87E-06
4.16E-04,0.80615,-7.82E-06
4.16E-04,0.81092,-7.78E-06
4.16E-04,0.81222,-7.73E-06
4.16E-04,0.81735,-7.69E-06
4.16E-04,0.81959,-7.64E-06
4.17E-04,0.82434,-7.60E-06
4.17E-04,0.82823,-7.55E-06
4.17E-04,0.83233,-7.51E-06
4.17E-04,0.8363,-7.46E-06
4.17E-04,0.83991,-7.41E-06
4.17E-04,0.84371,-7.37E-06
4.17E-04,0.84791,-7.32E-06
4.17E-04,0.85016,-7.27E-06
4.17E-04,0.85609,-7.22E-06
4.17E-04,0.85892,-7.17E-06
4.17E-04,0.86184,-7.12E-06
4.17E-04,0.86477,-7.07E-06
4.17E-04,0.87087,-7.02E-06
4.17E-04,0.87274,-6.97E-06
4.18E-04,0.87758,-6.92E-06
4.18E-04,0.88082,-6.87E-06
4.18E-04,0.88349,-6.82E-06
4.18E-04,0.8883,-6.77E-06
4.18E-04,0.89166,-6.71E-06
4.18E-04,0.89648,-6.66E-06
4.18E-04,0.89778,-6.61E-06
4.18E-04,0.90185,-6.56E-06
4.18E-04,0.9072,-6.50E-06
4.18E-04,0.9103,-6.45E-06
4.18E-04,0.91316,-6.39E-06
4.18E-04,0.91812,-6.34E-06
4.18E-04,0.92028,-6.28E-06
4.19E-04,0.92437,-6.23E-06
4.19E-04,0.92855,-6.17E-06
4.19E-04,0.93021,-6.11E-06
4.19E-04,0.93671,-6.05E-06
4.19E-04,0.93858,-5.99E-06
4.19E-04,0.94068,-5.93E-06
4.19E-04,0.94763,-5.87E-06
4.19E-04,0.94968,-5.81E-06
4.19E-04,0.95234,-5.75E-06
4.19E-04,0.95842,-5.69E-06
4.19E-04,0.95983,-5.63E-06
4.19E-04,0.96432,-5.57E-06
4.19E-04,0.96847,-5.50E-06
4.20E-04,0.97336,-5.44E-06
4.20E-04,0.97703,-5.38E-06
4.20E-04,0.98172,-5.31E-06
4.20E-04,0.98413,-5.25E-06
4.20E-04,0.98728,-5.19E-06
4.20E-04,0.99173,-5.12E-06
4.20E-04,0.99408,-5.06E-06
4.20E-04,0.99857,-4.99E-06
4.20E-04,1.00362,-4.92E-06
4.20E-04,1.00663,-4.85E-06
4.20E-04,1.01016,-4.79E-06
4.20E-04,1.01232,-4.72E-06
4.20E-04,1.01658,-4.65E-06
4.20E-04,1.02075,-4.58E-06
4.21E-04,1.02142,-4.51E-06
4.21E-04,1.02941,-4.44E-06
4.21E-04,1.03255,-4.36E-06
4.21E-04,1.03634,-4.29E-06
4.21E-04,1.04042,-4.22E-06
4.21E-04,1.04288,-4.15E-06
4.21E-04,1.04817,-4.08E-06
4.21E-04,1.04994,-4.00E-06
4.21E-04,1.05599,-3.92E-06
4.21E-04,1.05786,-3.85E-06
4.21E-04,1.06099,-3.77E-06
4.21E-04,1.06555,-3.69E-06
4.21E-04,1.07244,-3.62E-06
4.22E-04,1.0745,-3.54E-06
4.22E-04,1.07741,-3.47E-06
4.22E-04,1.08024,-3.39E-06
4.22E-04,1.08422,-3.30E-06
4.22E-04,1.0882,-3.22E-06
4.22E-04,1.0931,-3.14E-06
4.22E-04,1.09439,-3.05E-06
4.22E-04,1.09807,-2.97E-06
4.22E-04,1.10127,-2.89E-06
4.22E-04,1.10624,-2.80E-06
4.22E-04,1.11005,-2.71E-06
4.22E-04,1.11566,-2.62E-06
4.22E-04,1.11744,-2.53E-06
4.23E-04,1.12191,-2.44E-06
4.23E-04,1.12351,-2.35E-06
4.23E-04,1.12709,-2.26E-06
4.23E-04,1.13108,-2.17E-06
4.23E-04,1.13499,-2.08E-06
4.23E-04,1.13782,-1.99E-06
4.23E-04,1.14104,-1.90E-06
4.23E-04,1.14937,-1.80E-06
4.23E-04,1.15238,-1.70E-06
4.23E-04,1.15427,-1.61E-06
4.23E-04,1.15967,-1.51E-06
4.23E-04,1.16137,-1.42E-06
4.23E-04,1.16543,-1.32E-06
4.23E-04,1.17043,-1.22E-06
4.24E-04,1.17315,-1.12E-06
4.24E-04,1.1784,-1.02E-06
4.24E-04,1.17929,-9.14E-07
4.24E-04,1.18404,-8.12E-07
4.24E-04,1.18737,-7.08E-07
4.24E-04,1.19298,-6.03E-07
4.24E-04,1.19746,-4.97E-07
4.24E-04,1.19973,-3.90E-07
4.24E-04,1.20322,-2.82E-07
4.24E-04,1.20614,-1.73E-07
4.24E-04,1.21013,-6.32E-08
4.24E-04,1.21422,4.69E-08
4.24E-04,1.21915,1.57E-07
4.25E-04,1.22248,2.69E-07
4.25E-04,1.22512,3.82E-07
4.25E-04,1.22884,4.95E-07
4.25E-04,1.23418,6.09E-07
4.25E-04,1.2367,7.24E-07
4.25E-04,1.24061,8.39E-07
4.25E-04,1.24519,9.55E-07
4.25E-04,1.24782,1.07E-06
4.25E-04,1.25034,1.19E-06
4.25E-04,1.25626,1.30E-06
4.25E-04,1.25946,1.42E-06
4.25E-04,1.26365,1.54E-06
4.25E-04,1.26523,1.66E-06
4.26E-04,1.27145,1.78E-06
4.26E-04,1.27447,1.90E-06
4.26E-04,1.27588,2.02E-06
4.26E-04,1.28198,2.14E-06
4.26E-04,1.28637,2.27E-06
4.26E-04,1.28765,2.39E-06
4.26E-04,1.29163,2.52E-06
4.26E-04,1.29668,2.64E-06
4.26E-04,1.29863,2.77E-06
4.26E-04,1.30377,2.89E-06
4.26E-04,1.30741,3.02E-06
4.26E-04,1.30895,3.14E-06
4.26E-04,1.31269,3.27E-06
4.26E-04,1.31775,3.39E-06
4.27E-04,1.32174,3.52E-06
4.27E-04,1.3263,3.65E-06
4.27E-04,1.32885,3.78E-06
4.27E-04,1.33399,3.90E-06
4.27E-04,1.33759,4.03E-06
4.27E-04,1.34117,4.16E-06
4.27E-04,1.34356,4.29E-06
4.27E-04,1.34839,4.42E-06
4.27E-04,1.35219,4.55E-06
4.27E-04,1.35621,4.68E-06
4.27E-04,1.35823,4.81E-06
4.27E-04,1.36118,4.94E-06
4.27E-04,1.36672,5.07E-06
4.28E-04,1.3705,5.20E-06
4.28E-04,1.37547,5.33E-06
4.28E-04,1.3776,5.46E-06
4.28E-04,1.38139,5.59E-06
4.28E-04,1.38656,5.72E-06
4.28E-04,1.38976,5.85E-06
4.28E-04,1.39296,5.98E-06
4.28E-04,1.39784,6.11E-06
4.28E-04,1.40228,6.24E-06
4.28E-04,1.40775,6.37E-06
4.28E-04,1.40864,6.50E-06
4.28E-04,1.41494,6.63E-06
4.28E-04,1.41631,6.76E-06
4.29E-04,1.42193,6.89E-06
4.29E-04,1.42466,7.02E-06
4.29E-04,1.42849,7.15E-06
4.29E-04,1.42996,7.28E-06
4.29E-04,1.43629,7.41E-06
4.29E-04,1.44086,7.54E-06
4.29E-04,1.44396,7.67E-06
4.29E-04,1.44543,7.80E-06
4.29E-04,1.45193,7.93E-06
4.29E-04,1.45671,8.05E-06
4.29E-04,1.45616,8.18E-06
4.29E-04,1.46112,8.31E-06
4.29E-04,1.46625,8.44E-06
4.29E-04,1.46873,8.57E-06
4.30E-04,1.47226,8.70E-06
4.30E-04,1.47842,8.82E-06
4.30E-04,1.48021,8.95E-06
4.30E-04,1.48236,9.08E-06
4.30E-04,1.48913,9.20E-06
4.30E-04,1.49189,9.33E-06
4.30E-04,1.49435,9.46E-06
4.30E-04,1.49169,9.58E-06
4.30E-04,1.4879,9.70E-06
4.30E-04,1.48555,9.80E-06
4.30E-04,1.48303,9.90E-06
4.30E-04,1.47825,9.98E-06
4.30E-04,1.47475,1.00E-05
4.31E-04,1.47048,1.01E-05
4.31E-04,1.46815,1.02E-05
4.31E-04,1.46463,1.02E-05
4.31E-04,1.45957,1.02E-05
4.31E-04,1.4552,1.02E-05
4.31E-04,1.45235,1.03E-05
4.31E-04,1.44895,1.03E-05
4.31E-04,1.44535,1.03E-05
4.31E-04,1.44222,1.03E-05
4.31E-04,1.4389,1.03E-05
4.31E-04,1.43423,1.03E-05
4.31E-04,1.42979,1.03E-05
4.31E-04,1.42376,1.03E-05
4.32E-04,1.42351,1.03E-05
4.32E-04,1.41791,1.03E-05
4.32E-04,1.41833,1.03E-05
4.32E-04,1.41069,1.03E-05
4.32E-04,1.40661,1.03E-05
4.32E-04,1.40313,1.03E-05
4.32E-04,1.40018,1.03E-05
4.32E-04,1.39638,1.03E-05
4.32E-04,1.39248,1.02E-05
4.32E-04,1.38936,1.02E-05
4.32E-04,1.38221,1.02E-05
4.32E-04,1.38225,1.02E-05
4.32E-04,1.37859,1.02E-05
4.32E-04,1.3761,1.02E-05
4.33E-04,1.3675,1.02E-05
4.33E-04,1.36343,1.02E-05
4.33E-04,1.36136,1.02E-05
4.33E-04,1.3585,1.01E-05
4.33E-04,1.35559,1.01E-05
4.33E-04,1.35036,1.01E-05
4.33E-04,1.34782,1.01E-05
4.33E-04,1.34305,1.01E-05
4.33E-04,1.33995,1.01E-05
4.33E-04,1.33592,1.01E-05
4.33E-04,1.33081,1.00E-05
4.33E-04,1.32826,1.00E-05
4.33E-04,1.32418,1.00E-05
4.34E-04,1.32044,1.00E-05
4.34E-04,1.31599,9.98E-06
4.34E-04,1.31299,9.96E-06
4.34E-04,1.31002,9.95E-06
4.34E-04,1.30779,9.94E-06
4.34E-04,1.30273,9.92E-06
4.34E-04,1.29818,9.91E-06
4.34E-04,1.29479,9.89E-06
4.34E-04,1.2928,9.88E-06
4.34E-04,1.28658,9.86E-06
4.34E-04,1.28402,9.85E-06
4.34E-04,1.27935,9.83E-06
4.34E-04,1.27721,9.82E-06
4.35E-04,1.27427,9.81E-06
4.35E-04,1.26858,9.79E-06
4.35E-04,1.26458,9.78E-06
4.35E-04,1.26117,9.76E-06
4.35E-04,1.25851,9.74E-06
4.35E-04,1.25395,9.73E-06
4.35E-04,1.24975,9.71E-06
4.35E-04,1.2474,9.69E-06
4.35E-04,1.24305,9.68E-06
4.35E-04,1.23924,9.66E-06
4.35E-04,1.23593,9.65E-06
4.35E-04,1.23224,9.63E-06
4.35E-04,1.22817,9.61E-06
4.35E-04,1.22606,9.60E-06
4.36E-04,1.22024,9.58E-06
4.36E-04,1.21599,9.57E-06
4.36E-04,1.21295,9.55E-06
4.36E-04,1.20965,9.54E-06
4.36E-04,1.20415,9.52E-06
4.36E-04,1.19984,9.51E-06
4.36E-04,1.19559,9.49E-06
4.36E-04,1.19397,9.47E-06
4.36E-04,1.18979,9.46E-06
4.36E-04,1.18613,9.44E-06
4.36E-04,1.18289,9.42E-06
4.36E-04,1.17716,9.41E-06
4.36E-04,1.17496,9.39E-06
4.37E-04,1.16986,9.38E-06
4.37E-04,1.16662,9.36E-06
4.37E-04,1.16188,9.34E-06
4.37E-04,1.15944,9.33E-06
4.37E-04,1.1567,9.31E-06
4.37E-04,1.15106,9.29E-06
4.37E-04,1.14729,9.28E-06
4.37E-04,1.14497,9.26E-06
4.37E-04,1.14142,9.25E-06
4.37E-04,1.13491,9.23E-06
4.37E-04,1.13325,9.21E-06
4.37E-04,1.12955,9.20E-06
4.37E-04,1.1274,9.18E-06
4.38E-04,1.1247,9.16E-06
4.38E-04,1.11863,9.15E-06
4.38E-04,1.11618,9.13E-06
4.38E-04,1.11173,9.12E-06
4.38E-04,1.10937,9.10E-06
4.38E-04,1.10219,9.08E-06
4.38E-04,1.09935,9.06E-06
4.38E-04,1.0976,9.05E-06
4.38E-04,1.09186,9.03E-06
4.38E-04,1.09029,9.01E-06
4.38E-04,1.08746,9.00E-06
4.38E-04,1.08271,8.98E-06
4.38E-04,1.0763,8.96E-06
4.38E-04,1.07287,8.95E-06
4.39E-04,1.07139,8.93E-06
4.39E-04,1.06721,8.91E-06
4.39E-04,1.06256,8.90E-06
4.39E-04,1.05847,8.88E-06
4.39E-04,1.05545,8.86E-06
4.39E-04,1.05154,8.85E-06
4.39E-04,1.04755,8.83E-06
4.39E-04,1.04692,8.82E-06
4.39E-04,1.03931,8.80E-06
4.39E-04,1.03695,8.78E-06
4.39E-04,1.03459,8.77E-06
4.39E-04,1.03002,8.75E-06
4.39E-04,1.02633,8.73E-06
4.40E-04,1.02174,8.72E-06
4.40E-04,1.01903,8.70E-06
4.40E-04,1.01589,8.68E-06
4.40E-04,1.01029,8.67E-06
4.40E-04,1.00503,8.65E-06
4.40E-04,1.00198,8.63E-06
4.40E-04,0.99924,8.61E-06
4.40E-04,0.99632,8.60E-06
4.40E-04,0.9909,8.58E-06
4.40E-04,0.98768,8.56E-06
4.40E-04,0.98457,8.54E-06
4.40E-04,0.98171,8.53E-06
4.40E-04,0.97591,8.51E-06
4.41E-04,0.97354,8.49E-06
4.41E-04,0.97082,8.48E-06
4.41E-04,0.96665,8.46E-06
4.41E-04,0.96024,8.44E-06
4.41E-04,0.95903,8.43E-06
4.41E-04,0.95533,8.41E-06
4.41E-04,0.95125,8.39E-06
4.41E-04,0.94717,8.37E-06
4.41E-04,0.94521,8.36E-06
4.41E-04,0.93862,8.34E-06
4.41E-04,0.9374,8.32E-06
4.41E-04,0.9338,8.30E-06
4.41E-04,0.93069,8.29E-06
4.41E-04,0.92295,8.27E-06
4.42E-04,0.91963,8.25E-06
4.42E-04,0.9167,8.23E-06
4.42E-04,0.91406,8.22E-06
4.42E-04,0.91084,8.20E-06
4.42E-04,0.90578,8.18E-06
4.42E-04,0.90515,8.17E-06
4.42E-04,0.89829,8.15E-06
4.42E-04,0.8943,8.13E-06
4.42E-04,0.8934,8.11E-06
4.42E-04,0.88575,8.09E-06
4.42E-04,0.8829,8.08E-06
4.42E-04,0.8776,8.06E-06
4.42E-04,0.87534,8.05E-06
4.43E-04,0.87134,8.03E-06
4.43E-04,0.868,8.02E-06
4.43E-04,0.86287,8.00E-06
4.43E-04,0.86039,7.98E-06
4.43E-04,0.85655,7.96E-06
4.43E-04,0.85313,7.94E-06
4.43E-04,0.84788,7.93E-06
4.43E-04,0.84516,7.91E-06
4.43E-04,0.84135,7.89E-06
4.43E-04,0.83931,7.88E-06
4.43E-04,0.83341,7.86E-06
4.43E-04,0.83122,7.84E-06
4.43E-04,0.82686,7.82E-06
4.44E-04,0.82095,7.81E-06
4.44E-04,0.81878,7.79E-06
4.44E-04,0.81865,7.78E-06
4.44E-04,0.81362,7.76E-06
4.44E-04,0.80701,7.74E-06
4.44E-04,0.80667,7.72E-06
4.44E-04,0.80102,7.70E-06
4.44E-04,0.79427,7.68E-06
4.44E-04,0.79284,7.66E-06
4.44E-04,0.78975,7.65E-06
